UNITID,INSTNM,CITY,STABBR,HIGHDEG,CONTROL,CCBASIC,ADM_RATE,SAT_AVG,UGDS,NPT4_PRIV,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,COSTT4_A,TUITIONFEE_IN,PCTPELL,C150_4,RET_FT4,RPY_3YR_RT,PAR_ED_PCT_1STGEN,DEP_INC_AVG,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,HI_INC_DEBT_MDN,FIRSTGEN_DEBT_MDN,COUNT_WNE_P10,MD_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,_key,real_PCT75_EARN_WNE_P10,real_COSTT4_A,real_NPT41_PRIV,real_NPT44_PRIV,real_GRAD_DEBT_MDN,real_PCT25_EARN_WNE_P10,real_NPT4_PRIV,real_HI_INC_DEBT_MDN,real_NPT43_PRIV,real_DEP_INC_AVG,real_MD_EARN_WNE_P10,real_TUITIONFEE_IN,real_NPT42_PRIV,real_LO_INC_DEBT_MDN,real_FIRSTGEN_DEBT_MDN,real_PCT90_EARN_WNE_P10,real_NPT45_PRIV
114813,Fresno Pacific University,Fresno,CA,4,2,18.0,0.6407,,1544,13630.0,11133.0,11929.0,10799.0,15744.0,20353.0,44249.0,36660.0,0.5835,0.5,0.7157,0.5337209302,0.4657631954,59866.214539,23146.0,19500.0,18750.0,19548.0,1403,58896.0,36450.0,81151.0,73300.0,fresno pacific university,83288.75862509992,45414.65022491462,11426.276321588612,16158.743771408524,23755.734459668554,37410.20137626021,13989.054725882761,19243.930749105046,11083.47776851122,61443.268629311024,60447.49575462884,37625.733400650184,12243.245328323952,20013.687979069247,20062.952441786958,75230.93994183466,20889.158535281866
115409,Harvey Mudd College,Claremont,CA,3,2,21.0,0.1266,1545.0,921,35924.0,27979.0,23883.0,17968.0,25468.0,50665.0,90165.0,68613.0,0.1517,0.9188,0.9641,,,,25000.0,19000.0,19500.0,24445.0,158,138687.0,79299.0,208094.0,146900.0,harvey mudd college,213575.81468289415,92540.21418629635,28716.05004955787,26138.902843637723,25658.574332140062,81387.97143857498,36870.344972311985,20013.687979069247,18441.330543995704,,142340.42793606035,70420.47042604504,24512.14923098004,19500.516492426446,25088.95398196655,150769.78277565498,51999.666741515044
115773,Humphreys University,Stockton,CA,4,2,20.0,,,149,5524.0,6324.0,,4724.0,,,20918.0,13500.0,0.5246,0.6154,1.0,0.2561576355,0.5897435897,32922.575221,35500.0,25529.0,19917.0,25000.0,549,39248.0,19100.0,58278.0,62500.0,humphreys university,59813.215797138335,21469.04231518823,6490.5929630581495,,36435.17555163889,19603.150789755007,5669.5185844296675,20441.67299892934,4848.4442058011855,33789.853740540035,40281.90901551332,13855.630139355633,,26201.509765008144,25658.574332140062,64146.43583035015,
117104,Life Pacific University,San Dimas,CA,4,2,22.0,0.958,,456,20898.0,16786.0,18984.0,18255.0,23108.0,25877.0,35062.0,22118.0,0.5379,0.404,0.7302,0.5172413793,0.3714285714,62220.729412,22395.0,15400.0,12000.0,14000.0,168,43299.0,26248.0,68649.0,72800.0,life pacific university,70457.41877308332,35985.63732933979,17228.193149572122,23716.733426683702,22984.950886731065,26939.450362800493,21448.515455722518,12316.115679427228,18735.890977328672,63859.80842471102,44439.6244002933,22700.653883130955,19484.095004853876,15805.681788598276,14368.801625998434,74717.76845519185,26558.677119711534
117140,University of La Verne,La Verne,CA,4,2,17.0,0.7117,1083.0,3050,20161.0,20151.0,27212.0,,,,62278.0,49470.0,0.514,0.6312,0.6445,0.5224144017,0.5062086093,65579.864224,23500.0,21950.0,19804.0,21500.0,2109,65464.0,41064.0,90462.0,96200.0,university of la verne,92845.03804936216,63918.58769028075,20681.837254678176,,24119.059872211656,42145.74785499998,20692.10068441103,20325.69624294807,,67307.43283532627,67188.51640316867,50773.18688843875,27928.84498904781,22528.228263618974,22066.37392564045,98734.19403007496,
117168,Laguna College of Art and Design,Laguna Beach,CA,4,2,30.0,0.9432,,746,42505.0,37203.0,38156.0,40258.0,44233.0,46889.0,57989.0,37500.0,0.299,0.5172,0.8421,0.6129032258,0.219895288,86862.69186,27000.0,19500.0,15250.0,18045.0,159,47867.0,23848.0,75920.0,,laguna college of art and design,77919.95853184293,59516.6026778588,38183.03763514427,45398.228737342055,27711.260278711266,24476.227226915045,43624.70807950453,15651.730342605437,41318.51541853178,89150.91343118351,49127.95910226193,38487.86149821009,39161.142488685444,20013.687979069247,18520.358952938695,,48124.19567438861
117627,La Sierra University,Riverside,CA,4,2,19.0,0.915,,1116,45566.0,44988.0,44593.0,45518.0,47266.0,45999.0,51459.0,37710.0,0.4725,0.5973,0.7729,0.5204678363,0.3961584634,70255.133829,27000.0,22404.0,15000.0,20463.0,684,61824.0,37425.0,91365.0,87100.0,la sierra university,93771.82575423906,52814.58306230381,46173.117682172684,48511.12697531728,27711.260278711266,38410.88577521367,46766.34392073176,15395.144599284036,46717.07945801405,72105.86294263377,63452.62798040908,38703.39352260007,45767.71220772487,22994.187973490636,21002.05626234328,89394.47297317597,47210.75042816443
117672,Southern California University of Health Sciences,Whittier,CA,4,2,26.0,,,158,45848.0,45723.0,45973.0,,,,57740.0,10476.0,0.0694,0.5,,0.4482758621,,,11400.0,9900.0,,10000.0,114,70649.0,,119128.0,,southern california university of health sciences,122266.18572156725,59261.04327751068,46927.4797675376,,11700.309895455868,,47055.7726391983,,,,72510.10471965453,10751.968988139972,47184.065510859,10160.795435527463,10263.429732856024,,
117751,The Master's University and Seminary,Santa Clarita,CA,4,2,17.0,0.8402,,1622,32647.0,24624.0,25104.0,27712.0,31542.0,36535.0,54845.0,39020.0,0.2124,0.6773,0.8467,0.7686567164,0.2282608696,88469.93883,20500.0,14500.0,17500.0,15838.0,398,57106.0,30389.0,83256.0,90600.0,the master's university and seminary,85449.21058386611,56289.780369848864,25272.669374184676,32372.91006337447,21040.03095235485,31189.536615176174,33507.019048855065,17961.002032498043,28442.016475690616,90800.50006517756,58610.341832447615,40047.902817604205,25765.314001361763,14881.973112641235,16255.220010897372,92986.67337967557,37497.440528989486
117946,Loyola Marymount University,Los Angeles,CA,4,2,16.0,0.4508,1359.0,7094,48381.0,32268.0,34535.0,34351.0,40557.0,58371.0,83943.0,62357.0,0.1322,0.7887,0.8858,0.7843866171,0.2240373396,116484.47005,19500.0,13950.0,15500.0,15000.0,1570,78349.0,48957.0,115071.0,113000.0,loyola marymount university,118102.31227894756,86154.30820651332,33118.03506197982,41625.39196754418,20013.687979069247,50246.67294314324,49655.49939053073,15908.316085926837,35255.907475333726,119553.0173327147,80412.94561395366,63999.66878517031,35444.75458241828,14317.484477334154,15395.144599284036,115976.75598127308,59908.6656936539
118693,Menlo College,Atherton,CA,4,2,29.0,0.6847,,752,31100.0,25546.0,27618.0,28103.0,31596.0,37298.0,72020.0,53630.0,0.3105,0.535,0.6994,0.6470588235,0.4006849315,77390.917293,21750.0,13000.0,12000.0,13125.0,274,76419.0,42007.0,118127.0,115800.0,menlo college,121238.81640530836,73917.22093602909,26218.957595554,32428.332583931893,22322.959668961852,43113.5892788083,31919.266469182236,12316.115679427228,28843.316578245285,79429.62415979778,78432.10367551245,55042.77365730686,28345.540236201767,13342.458652712832,13470.751524373532,118850.51630647277,38280.5402176064
118888,Northeastern University Oakland,Oakland,CA,4,2,19.0,0.1665,1472.0,464,25181.0,8161.0,10185.0,26241.0,9898.0,38398.0,85418.0,67778.0,0.2674,,0.0021,0.7869451697,0.1851581509,120020.99222,24250.0,21950.0,21500.0,21500.0,1663,92538.0,61560.0,135313.0,112700.0,northeastern university oakland,138877.54674419473,87668.16409210958,8375.9850049838,10158.742749580893,24888.817102175857,63181.673435461686,25844.342410304755,22066.37392564045,26932.265961987494,123182.70201176296,94975.72606190307,69563.47404335155,10453.30318291386,22528.228263618974,22066.37392564045,115668.8530892874,39409.51748822056
119173,Mount Saint Mary's University,Los Angeles,CA,4,2,18.0,0.7313,,1719,21413.0,23849.0,13718.0,17876.0,30247.0,18762.0,66726.0,49564.0,0.571,0.5325,0.7114,0.5858895706,0.4972592013,58328.736253,25949.0,22375.0,18914.0,22250.0,1078,72379.0,44640.0,114343.0,103700.0,mount saint mary's university,117355.13459439564,68483.76123545511,24477.253569888333,31043.795912969617,26632.573813788098,45815.95032746929,21977.082086964605,19412.250996723884,18346.90699045343,59865.28859389573,74285.67806343862,50869.6631279276,14079.372907531893,22964.424027265355,22836.131155604653,106431.76632971698,19256.246864784473
119605,National University,San Diego,CA,4,2,18.0,,,10794,22878.0,21554.0,26583.0,25176.0,,,33978.0,13284.0,0.2884,0.4286,0.5263,0.4979396736,0.4400887574,57954.55,25000.0,20000.0,18000.0,19125.0,3933,67548.0,42112.0,100253.0,91100.0,national university,102893.9621008015,34873.0815462982,22121.796446197874,,25658.574332140062,43221.35529100329,23480.674542828012,18474.173519140844,25839.210695438327,59481.24516242911,69327.41515949587,13633.940057125943,27283.27525885117,20526.85946571205,19628.809364087145,93499.84486631838,
120254,Occidental College,Los Angeles,CA,3,2,21.0,0.4417,1452.0,1877,38263.0,20705.0,17655.0,21468.0,28033.0,54959.0,84800.0,66274.0,0.1656,0.8088,0.8985,0.8759541985,0.1759259259,,23000.0,19000.0,19248.0,19500.0,435,75951.0,53141.0,105789.0,94200.0,occidental college,108575.7968009106,87033.88413461909,21250.4312618784,28771.472570115293,23605.888385568855,54540.891943370196,39270.96118682701,19755.049549801275,22033.53095049531,,77951.77516401479,68019.85421153001,18120.08519335731,19500.516492426446,20013.687979069247,96681.50808350375,56406.78346880342
120403,Otis College of Art and Design,Los Angeles,CA,4,2,30.0,0.8176,1310.0,1223,51248.0,44731.0,44821.0,28167.0,52495.0,60718.0,75861.0,56488.0,0.3363,0.663,0.7447,0.6936416185,0.2419354839,71376.290323,27000.0,21500.0,19399.0,20014.0,348,58152.0,24657.0,89129.0,101500.0,otis college of art and design,91476.92286597246,77859.40429641909,45909.34753803828,53877.8743826277,27711.260278711266,25306.5386923031,52598.024694940555,19910.027338767402,28909.002528535562,73256.55403220419,59683.89658250435,57976.06187495711,46001.71840563398,22066.37392564045,20541.228267338047,104173.81178848865,62317.49265195521
120537,Hope International University,Fullerton,CA,4,2,19.0,0.3298,1020.0,564,29310.0,27991.0,31016.0,34451.0,33634.0,34049.0,51784.0,38050.0,0.4426,0.4944,0.5244,0.5446428571,0.3863134658,66677.189744,23000.0,17750.0,15000.0,15250.0,444,49697.0,28526.0,66867.0,73700.0,hope international university,68628.47559468838,53148.14452862163,28728.366165237298,34520.01956348795,23605.888385568855,29277.459655945095,30082.11254700101,15395.144599284036,35358.54177266229,68433.66517218524,51006.16674337458,39052.350133517175,31833.053659426245,18217.587775819444,15651.730342605437,75641.4771311489,34945.95189740148
120865,Pacific Union College,Angwin,CA,4,2,22.0,0.473,,805,41008.0,41008.0,,,,,49404.0,37173.0,0.34,0.5828,0.8864,0.5951219512,0.2572463768,81471.806517,27500.0,21482.0,19500.0,20834.0,634,70484.0,38738.0,111035.0,110900.0,pacific union college,113959.99203876687,50705.4482522019,42088.272648495986,,28224.431765354067,39758.47409913767,42088.272648495986,20013.687979069247,,83618.0161396071,72340.75812906241,38152.247345945696,,22047.89975212131,21382.82950543224,113821.43573737331,
120883,University of the Pacific,Stockton,CA,4,2,17.0,0.7132,1346.0,3204,25447.0,17004.0,18152.0,19209.0,24323.0,38662.0,71515.0,57080.0,0.3612,0.6905,0.8846,0.7276096356,0.350177305,73794.639474,19500.0,19500.0,15000.0,18500.0,1451,78445.0,50494.0,122307.0,154800.0,university of the pacific,125528.93003364217,73398.91773451986,17451.935917748382,24963.74013922571,20013.687979069247,51824.16209308321,26117.349641198725,15395.144599284036,19715.022173843136,75738.60969028424,80511.47453938908,58583.656915142186,18630.177651080256,20013.687979069247,18987.345005783645,158877.89226461126,39680.472033167964
121150,Pepperdine University,Malibu,CA,4,2,17.0,0.6286,1384.0,3553,58098.0,50560.0,42674.0,51063.0,61851.0,65081.0,93512.0,69918.0,0.2025,0.8335,0.8757,0.744732577,0.1761658031,111141.04612,23510.0,21975.0,19500.0,20500.0,933,82939.0,55698.0,126331.0,137800.0,pepperdine university,129658.93415814344,95975.38411788325,51891.900729320056,63480.3392406878,24129.323301944514,57165.25092606148,59628.47406194693,20013.687979069247,52408.15124488272,114068.83172887306,85123.85986133458,71759.84800618274,43798.160041989795,22553.886837951115,21040.03095235485,141430.061718756,66795.42704440029
121257,Pitzer College,Claremont,CA,3,2,21.0,0.2516,,1227,34191.0,14535.0,7769.0,20846.0,29452.0,46793.0,86466.0,65192.0,0.1055,0.8339,0.938,0.8376068376,0.23,100195.275,16750.0,12750.0,14000.0,13500.0,155,69512.0,32990.0,95186.0,90700.0,pitzer college,97693.48225516336,88743.7715281129,14917.895116706231,30227.85324920756,17191.24480253384,33859.05468869203,35091.69259960803,14368.801625998434,21395.145621111667,102834.71645266858,71343.1527590288,66909.35111443499,7973.6585594558455,13085.872909391432,13855.630139355633,93089.30767700414,48025.6667489532
121309,Point Loma Nazarene University,San Diego,CA,4,2,18.0,0.8368,1287.0,3188,38729.0,30999.0,32117.0,32888.0,33003.0,41680.0,60488.0,46250.0,0.2144,0.7717,0.8554,0.7935299715,0.2931174089,104638.83646,22990.0,18548.0,19688.0,18750.0,837,63998.0,37877.0,93468.0,90300.0,point loma nazarene university,95930.22502705868,62081.433768099516,31815.60582888039,33872.39714734474,23595.624955836,38874.79279913876,39749.23701237809,20206.64045804694,33754.367705416895,107395.3345335023,65683.89760433199,47468.36251445911,32963.05727301369,19036.609468501352,19243.930749105046,92678.7704876899,42777.97512654391
121345,Pomona College,Claremont,CA,3,2,21.0,0.0709,1534.0,1666,19285.0,4841.0,7026.0,17054.0,15719.0,37842.0,85300.0,65420.0,0.1953,0.932,0.9755,0.8510638298,0.2991803279,,11782.0,5500.0,12000.0,8152.0,135,77779.0,44975.0,118516.0,133700.0,pomona college,121638.06382191645,87547.05562126188,4968.526333675602,16133.085197076385,12092.372911250968,46159.775223519966,19793.024239812843,12316.115679427228,17503.253066412664,,79827.93011918088,67143.35731234412,7211.085730304642,5644.886353070813,8366.747918224231,137222.05552828504,38838.870795073766
121691,University of Redlands,Redlands,CA,4,2,18.0,0.8271,1241.0,2049,30031.0,28287.0,25728.0,26196.0,25767.0,38257.0,76630.0,60878.0,0.3645,0.6727,0.8402,0.6832579186,0.3523459062,94870.63109,26000.0,20656.0,20500.0,22000.0,1518,72690.0,44770.0,100345.0,97100.0,university of redlands,102988.38565434377,78648.66204287572,29032.163685329837,26445.779392650118,26684.917305425664,45949.37491399642,30822.105830739925,21040.03095235485,26886.080528189643,97369.8055903921,74604.87072813044,62481.707527680905,26405.75201669198,21200.140456187404,22579.545412283253,99657.902706032,39264.80312898729
122436,University of San Diego,San Diego,CA,4,2,16.0,0.5238,,5671,30365.0,15586.0,17441.0,19557.0,27012.0,46989.0,78720.0,59486.0,0.2092,0.8367,0.914,0.800768738,0.2486231314,113981.19734,22940.0,20010.0,18000.0,20500.0,1271,86522.0,56511.0,125761.0,113700.0,university of san diego,129073.91866337064,80793.71885704262,15996.5815816294,27723.576394390693,23544.30780717172,57999.66776334268,31164.904383817317,18474.173519140844,20072.189528546525,116983.8009765886,88801.2467346169,61053.038108867346,17900.447797074194,20537.122895444903,21040.03095235485,116695.196062573,48226.829971717176
122612,University of San Francisco,San Francisco,CA,4,2,17.0,0.6171,1295.0,5287,41431.0,31537.0,33207.0,34315.0,38933.0,52497.0,80141.0,60492.0,0.2796,0.7006,0.8369,0.7321924144,0.2801204819,92435.59064,23000.0,19500.0,18500.0,19500.0,1657,89812.0,55032.0,140551.0,122100.0,university of san francisco,144253.5312382647,82252.15222208147,32367.778348508044,39958.61097892836,23605.888385568855,56481.706505853275,42522.415726195795,18987.345005783645,35218.95912829545,94870.6189348684,92177.91511672652,62085.53913999266,34081.771113894996,20013.687979069247,20013.687979069247,125316.47703817206,53879.92706857427
122728,William Jessup University,Rocklin,CA,4,2,19.0,0.9333,1150.0,1294,28062.0,23123.0,22690.0,24674.0,30717.0,34753.0,53703.0,37150.0,0.3172,0.5598,0.7688,0.6157989228,0.3268892794,75419.973995,23700.0,14125.0,15000.0,15000.0,440,56257.0,30885.0,79790.0,73400.0,william jessup university,81891.90583845822,55117.69669435671,23732.128571282985,31526.17711041385,24324.328466868777,31698.60272992583,28801.236516340574,15395.144599284036,25323.986522848954,77406.76035515111,57738.97664812813,38128.64145756013,23287.72206385032,14497.094497659135,15395.144599284036,75333.57423916322,35668.49735059454
122931,Santa Clara University,Santa Clara,CA,4,2,17.0,0.48,1426.0,6552,50062.0,22985.0,19154.0,26531.0,37219.0,60678.0,82026.0,61293.0,0.1127,0.8792,0.9392,0.8798674399,0.1650589496,141343.2868,19162.0,14472.0,17000.0,16001.0,1144,109183.0,70946.0,160882.0,139000.0,santa clara university,165120.1102281343,84186.80872672482,23590.493240969572,38199.459122716835,19666.784054098713,72814.92858272036,51380.78192862383,17447.830545855242,27229.905424240318,145066.68922827163,112059.20485224194,62907.63986159443,19658.57331031243,14853.235509389238,16422.513915542924,142661.67328669873,62276.43893302378
123165,Scripps College,Claremont,CA,4,2,21.0,0.3829,1492.0,1113,36294.0,6948.0,4522.0,15831.0,36472.0,54572.0,87564.0,65950.0,0.11,0.8254,0.9382,0.923566879,,123458.37725,13500.0,9901.0,12500.0,12000.0,135,77539.0,50918.0,112196.0,95900.0,scripps college,115151.57623075145,89870.6961127805,7131.030978388366,37432.78092167249,13855.630139355633,52259.331513756304,37250.091872427656,12829.287166070031,16248.035610084373,126710.63798378059,79581.60780559233,67687.31908818548,4641.122925197494,10161.82177850075,12316.115679427228,98426.29113808928,56009.588738141894
123457,Simpson University,Redding,CA,4,2,21.0,0.8603,,809,27817.0,25511.0,22738.0,28479.0,29656.0,30163.0,54688.0,39708.0,0.4411,0.4884,0.6042,0.6647127784,0.3757455268,71949.904762,18750.0,12500.0,13988.0,14000.0,576,54340.0,34449.0,81376.0,63200.0,simpson university,83519.68579408918,56128.644523043025,26183.035591489002,30437.227215757826,19243.930749105046,35356.489086715716,28549.7824878856,14356.485510319008,29229.221536200672,73845.27918104701,55771.47716833963,40754.026783224705,23336.986526568027,12829.287166070031,14368.801625998434,64864.87591165007,30957.583103213627
123554,Saint Mary's College of California,Moraga,CA,4,2,18.0,0.8653,,1947,30378.0,19462.0,20127.0,23303.0,29049.0,40581.0,77659.0,57803.0,0.2671,0.703,0.8537,0.7582755966,0.2552083333,103882.28953,23691.0,23000.0,19500.0,20500.0,1078,78812.0,50156.0,121277.0,127400.0,saint mary's college of california,124471.796771158,79704.7689623866,19974.686946084395,29814.237030973465,24315.091380109207,51477.258168112676,31178.24684247003,20013.687979069247,23916.870306474393,106618.857907936,80888.1424105849,59325.702884827675,20657.20502331932,23605.888385568855,21040.03095235485,130756.09479658575,41650.02419890303
123651,Vanguard University of Southern California,Costa Mesa,CA,4,2,19.0,0.6244,,1933,21241.0,17225.0,18462.0,18976.0,24117.0,27684.0,52665.0,41700.0,0.4378,0.5677,0.7006,0.6570680628,0.3588362069,69033.230303,22000.0,14500.0,15460.0,14250.0,832,59541.0,33700.0,85469.0,90700.0,vanguard university of southern california,87720.50758374715,54052.35268808625,17678.7577148445,24752.313486728875,22579.545412283253,34587.7581997248,21800.55109555948,15867.262366995414,19475.884261067593,70851.77084469078,61109.48697239805,42798.50198600962,18948.343972798793,14881.973112641235,14625.387369319835,93089.30767700414,28413.27887243862
123952,Southern California Institute of Architecture,Los Angeles,CA,4,2,32.0,0.766,,236,43923.0,36824.0,38430.0,66362.0,,,71612.0,56162.0,0.2134,0.7143,0.9143,0.5666666667,,59831.875,,,,,60,71909.0,45640.0,97763.0,,southern california institute of architecture,100338.36809732034,73498.47300292856,37794.05364826902,,,46842.29330075489,45080.06241562351,,68110.17239317915,61408.0244847525,73803.29686599439,57641.474065666,39442.3604633657,,,,
